,Open,High,Low,Close,Adj Close,Volume
2021-12-16 09:00:00+01:00,182.39999389648438,182.39999389648438,181.5,181.83999633789062,181.83999633789062,0.0
2021-12-16 09:05:00+01:00,181.9199981689453,182.52000427246094,181.6199951171875,182.3800048828125,182.3800048828125,22387.0
2021-12-16 09:10:00+01:00,182.4600067138672,183.1999969482422,182.27999877929688,182.86000061035156,182.86000061035156,14173.0
2021-12-16 09:15:00+01:00,182.89999389648438,183.63999938964844,182.89999389648438,183.55999755859375,183.55999755859375,25333.0
2021-12-16 09:20:00+01:00,183.66000366210938,184.0,183.5800018310547,183.75999450683594,183.75999450683594,22587.0
2021-12-16 09:25:00+01:00,183.74000549316406,184.0,183.5,183.60000610351562,183.60000610351562,10189.0
2021-12-16 09:30:00+01:00,183.60000610351562,183.8000030517578,183.36000061035156,183.8000030517578,183.8000030517578,11708.0
2021-12-16 09:35:00+01:00,183.75999450683594,184.44000244140625,183.75999450683594,184.27999877929688,184.27999877929688,17847.0
2021-12-16 09:40:00+01:00,184.24000549316406,184.24000549316406,183.6199951171875,183.86000061035156,183.86000061035156,8443.0
2021-12-16 09:45:00+01:00,183.8800048828125,184.0,183.6999969482422,183.97999572753906,183.97999572753906,11876.0
2021-12-16 09:50:00+01:00,183.94000244140625,183.94000244140625,183.5800018310547,183.63999938964844,183.63999938964844,7372.0
2021-12-16 09:55:00+01:00,183.6199951171875,183.6199951171875,183.1199951171875,183.5,183.5,12584.0
2021-12-16 10:00:00+01:00,183.55999755859375,183.9199981689453,183.4199981689453,183.89999389648438,183.89999389648438,8176.0
2021-12-16 10:05:00+01:00,183.89999389648438,184.60000610351562,183.89999389648438,184.27999877929688,184.27999877929688,21010.0
2021-12-16 10:10:00+01:00,184.27999877929688,184.8000030517578,184.25999450683594,184.67999267578125,184.67999267578125,11422.0
2021-12-16 10:15:00+01:00,184.67999267578125,184.74000549316406,184.47999572753906,184.63999938964844,184.63999938964844,7385.0
2021-12-16 10:20:00+01:00,184.63999938964844,184.6999969482422,184.3800048828125,184.44000244140625,184.44000244140625,11245.0
2021-12-16 10:25:00+01:00,184.44000244140625,184.55999755859375,184.32000732421875,184.4600067138672,184.4600067138672,5232.0
2021-12-16 10:30:00+01:00,184.5,184.52000427246094,184.32000732421875,184.44000244140625,184.44000244140625,2715.0
2021-12-16 10:35:00+01:00,184.4199981689453,184.5399932861328,183.9199981689453,183.9600067138672,183.9600067138672,4800.0
2021-12-16 10:40:00+01:00,183.97999572753906,184.36000061035156,183.94000244140625,184.1999969482422,184.1999969482422,9919.0
2021-12-16 10:45:00+01:00,184.1999969482422,184.27999877929688,184.05999755859375,184.22000122070312,184.22000122070312,5667.0
2021-12-16 10:50:00+01:00,184.27999877929688,184.4600067138672,184.1999969482422,184.22000122070312,184.22000122070312,3518.0
2021-12-16 10:55:00+01:00,184.25999450683594,184.32000732421875,184.05999755859375,184.25999450683594,184.25999450683594,3365.0
2021-12-16 11:00:00+01:00,184.27999877929688,184.32000732421875,183.82000732421875,183.86000061035156,183.86000061035156,2834.0
2021-12-16 11:05:00+01:00,183.82000732421875,184.0399932861328,183.75999450683594,183.9600067138672,183.9600067138672,5261.0
2021-12-16 11:10:00+01:00,183.8800048828125,184.0800018310547,183.8800048828125,183.97999572753906,183.97999572753906,4915.0
2021-12-16 11:15:00+01:00,183.9600067138672,184.10000610351562,183.86000061035156,184.0399932861328,184.0399932861328,5641.0
2021-12-16 11:20:00+01:00,184.0399932861328,184.22000122070312,183.89999389648438,183.94000244140625,183.94000244140625,7293.0
2021-12-16 11:25:00+01:00,183.9600067138672,184.3000030517578,183.67999267578125,184.3000030517578,184.3000030517578,8890.0
2021-12-16 11:30:00+01:00,184.27999877929688,184.27999877929688,183.83999633789062,183.94000244140625,183.94000244140625,7068.0
2021-12-16 11:35:00+01:00,184.0,184.0,183.5399932861328,183.5399932861328,183.5399932861328,4259.0
2021-12-16 11:40:00+01:00,183.52000427246094,183.74000549316406,183.4199981689453,183.67999267578125,183.67999267578125,6104.0
2021-12-16 11:45:00+01:00,183.63999938964844,183.86000061035156,183.44000244140625,183.66000366210938,183.66000366210938,9487.0
2021-12-16 11:50:00+01:00,183.66000366210938,183.74000549316406,183.55999755859375,183.5800018310547,183.5800018310547,3844.0
2021-12-16 11:55:00+01:00,183.6199951171875,183.8000030517578,183.6199951171875,183.8000030517578,183.8000030517578,2909.0
2021-12-16 12:00:00+01:00,183.8000030517578,183.8000030517578,183.5,183.55999755859375,183.55999755859375,6226.0
2021-12-16 12:05:00+01:00,183.5399932861328,183.60000610351562,183.47999572753906,183.52000427246094,183.52000427246094,1732.0
2021-12-16 12:10:00+01:00,183.55999755859375,183.8800048828125,183.55999755859375,183.67999267578125,183.67999267578125,3459.0
2021-12-16 12:15:00+01:00,183.67999267578125,183.83999633789062,183.63999938964844,183.8000030517578,183.8000030517578,2957.0
2021-12-16 12:20:00+01:00,183.74000549316406,183.8800048828125,183.6999969482422,183.75999450683594,183.75999450683594,5497.0
2021-12-16 12:25:00+01:00,183.8000030517578,183.9199981689453,183.72000122070312,183.89999389648438,183.89999389648438,5865.0
2021-12-16 12:30:00+01:00,183.89999389648438,184.25999450683594,183.8800048828125,184.24000549316406,184.24000549316406,7720.0
2021-12-16 12:35:00+01:00,184.1999969482422,184.3000030517578,184.05999755859375,184.17999267578125,184.17999267578125,4273.0
